condition,training_seed,global_step,initial_state,final_state,return,steps,illegal_pickup_dropoff,success,terminated,truncated
jev,1,60000,423,423,-200.0,200,0,False,False,True
jev,1,60000,424,424,-200.0,200,0,False,False,True
jev,1,60000,426,426,-200.0,200,0,False,False,True
jev,1,60000,427,427,-200.0,200,0,False,False,True
jev,1,60000,428,428,-200.0,200,0,False,False,True
jev,1,60000,429,429,-200.0,200,0,False,False,True
jev,1,60000,431,431,-200.0,200,0,False,False,True
jev,1,60000,432,432,-200.0,200,0,False,False,True
jev,1,60000,433,433,-200.0,200,0,False,False,True
jev,1,60000,434,434,-200.0,200,0,False,False,True
jev,1,60000,441,441,-200.0,200,0,False,False,True
jev,1,60000,442,442,-200.0,200,0,False,False,True
jev,1,60000,443,443,-200.0,200,0,False,False,True
jev,1,60000,444,444,-200.0,200,0,False,False,True
jev,1,60000,446,446,-200.0,200,0,False,False,True
jev,1,60000,447,447,-200.0,200,0,False,False,True
jev,1,60000,448,448,-200.0,200,0,False,False,True
jev,1,60000,449,449,-200.0,200,0,False,False,True
jev,1,60000,451,451,-200.0,200,0,False,False,True
jev,1,60000,452,452,-200.0,200,0,False,False,True
jev,1,60000,453,453,-200.0,200,0,False,False,True
jev,1,60000,454,454,-200.0,200,0,False,False,True
jev,1,60000,461,461,-200.0,200,0,False,False,True
jev,1,60000,462,462,-200.0,200,0,False,False,True
jev,1,60000,463,463,-200.0,200,0,False,False,True
jev,1,60000,464,464,-200.0,200,0,False,False,True
jev,1,60000,466,466,-200.0,200,0,False,False,True
jev,1,60000,467,467,-200.0,200,0,False,False,True
jev,1,60000,468,468,-200.0,200,0,False,False,True
jev,1,60000,469,469,-200.0,200,0,False,False,True
jev,1,60000,471,471,-200.0,200,0,False,False,True
jev,1,60000,472,472,-200.0,200,0,False,False,True
jev,1,60000,473,473,-200.0,200,0,False,False,True
jev,1,60000,474,474,-200.0,200,0,False,False,True
jev,1,60000,481,481,-200.0,200,0,False,False,True
jev,1,60000,482,482,-200.0,200,0,False,False,True
jev,1,60000,483,483,-200.0,200,0,False,False,True
jev,1,60000,484,484,-200.0,200,0,False,False,True
jev,1,60000,486,486,-200.0,200,0,False,False,True
jev,1,60000,487,487,-200.0,200,0,False,False,True
jev,1,60000,488,488,-200.0,200,0,False,False,True
jev,1,60000,489,489,-200.0,200,0,False,False,True
jev,1,60000,491,491,-200.0,200,0,False,False,True
jev,1,60000,492,492,-200.0,200,0,False,False,True
jev,1,60000,493,493,-200.0,200,0,False,False,True
jev,1,60000,494,494,-200.0,200,0,False,False,True
jev,1,80000,1,401,-200.0,200,0,False,False,True
jev,1,80000,2,402,-200.0,200,0,False,False,True
jev,1,80000,3,403,-200.0,200,0,False,False,True
jev,1,80000,4,404,-200.0,200,0,False,False,True
jev,1,80000,6,406,-200.0,200,0,False,False,True
jev,1,80000,7,407,-200.0,200,0,False,False,True
jev,1,80000,8,408,-200.0,200,0,False,False,True
jev,1,80000,9,409,-200.0,200,0,False,False,True
jev,1,80000,11,411,-200.0,200,0,False,False,True
jev,1,80000,12,412,-200.0,200,0,False,False,True
jev,1,80000,13,413,-200.0,200,0,False,False,True
jev,1,80000,14,414,-200.0,200,0,False,False,True
jev,1,80000,21,421,-200.0,200,0,False,False,True
jev,1,80000,22,422,-200.0,200,0,False,False,True
jev,1,80000,23,423,-200.0,200,0,False,False,True
jev,1,80000,24,424,-200.0,200,0,False,False,True
jev,1,80000,26,426,-200.0,200,0,False,False,True
jev,1,80000,27,427,-200.0,200,0,False,False,True
jev,1,80000,28,428,-200.0,200,0,False,False,True
jev,1,80000,29,429,-200.0,200,0,False,False,True
jev,1,80000,31,431,-200.0,200,0,False,False,True
jev,1,80000,32,432,-200.0,200,0,False,False,True
jev,1,80000,33,433,-200.0,200,0,False,False,True
jev,1,80000,34,434,-200.0,200,0,False,False,True
jev,1,80000,41,441,-200.0,200,0,False,False,True
jev,1,80000,42,442,-200.0,200,0,False,False,True
jev,1,80000,43,443,-200.0,200,0,False,False,True
jev,1,80000,44,444,-200.0,200,0,False,False,True
jev,1,80000,46,446,-200.0,200,0,False,False,True
jev,1,80000,47,447,-200.0,200,0,False,False,True
jev,1,80000,48,448,-200.0,200,0,False,False,True
jev,1,80000,49,449,-200.0,200,0,False,False,True
jev,1,80000,51,451,-200.0,200,0,False,False,True
jev,1,80000,52,452,-200.0,200,0,False,False,True
jev,1,80000,53,453,-200.0,200,0,False,False,True
jev,1,80000,54,454,-200.0,200,0,False,False,True
jev,1,80000,61,461,-200.0,200,0,False,False,True
jev,1,80000,62,462,-200.0,200,0,False,False,True
jev,1,80000,63,463,-200.0,200,0,False,False,True
jev,1,80000,64,464,-200.0,200,0,False,False,True
jev,1,80000,66,466,-200.0,200,0,False,False,True
jev,1,80000,67,467,-200.0,200,0,False,False,True
jev,1,80000,68,468,-200.0,200,0,False,False,True
jev,1,80000,69,469,-200.0,200,0,False,False,True
jev,1,80000,71,471,-200.0,200,0,False,False,True
jev,1,80000,72,472,-200.0,200,0,False,False,True
jev,1,80000,73,473,-200.0,200,0,False,False,True
jev,1,80000,74,474,-200.0,200,0,False,False,True
jev,1,80000,81,481,-200.0,200,0,False,False,True
jev,1,80000,82,482,-200.0,200,0,False,False,True
jev,1,80000,83,483,-200.0,200,0,False,False,True
jev,1,80000,84,484,-200.0,200,0,False,False,True
jev,1,80000,86,486,-200.0,200,0,False,False,True
jev,1,80000,87,487,-200.0,200,0,False,False,True
jev,1,80000,88,488,-200.0,200,0,False,False,True
jev,1,80000,89,489,-200.0,200,0,False,False,True
jev,1,80000,91,491,-200.0,200,0,False,False,True
jev,1,80000,92,492,-200.0,200,0,False,False,True
jev,1,80000,93,493,-200.0,200,0,False,False,True
jev,1,80000,94,494,-200.0,200,0,False,False,True
jev,1,80000,101,401,-200.0,200,0,False,False,True
jev,1,80000,102,402,-200.0,200,0,False,False,True
jev,1,80000,103,403,-200.0,200,0,False,False,True
jev,1,80000,104,404,-200.0,200,0,False,False,True
jev,1,80000,106,406,-200.0,200,0,False,False,True
jev,1,80000,107,407,-200.0,200,0,False,False,True
jev,1,80000,108,408,-200.0,200,0,False,False,True
jev,1,80000,109,409,-200.0,200,0,False,False,True
jev,1,80000,111,411,-200.0,200,0,False,False,True
jev,1,80000,112,412,-200.0,200,0,False,False,True
jev,1,80000,113,413,-200.0,200,0,False,False,True
jev,1,80000,114,414,-200.0,200,0,False,False,True
jev,1,80000,121,421,-200.0,200,0,False,False,True
jev,1,80000,122,422,-200.0,200,0,False,False,True
jev,1,80000,123,423,-200.0,200,0,False,False,True
jev,1,80000,124,424,-200.0,200,0,False,False,True
jev,1,80000,126,426,-200.0,200,0,False,False,True
jev,1,80000,127,427,-200.0,200,0,False,False,True
jev,1,80000,128,428,-200.0,200,0,False,False,True
jev,1,80000,129,429,-200.0,200,0,False,False,True
jev,1,80000,131,431,-200.0,200,0,False,False,True
jev,1,80000,132,432,-200.0,200,0,False,False,True
jev,1,80000,133,433,-200.0,200,0,False,False,True
jev,1,80000,134,434,-200.0,200,0,False,False,True
jev,1,80000,141,441,-200.0,200,0,False,False,True
jev,1,80000,142,442,-200.0,200,0,False,False,True
jev,1,80000,143,443,-200.0,200,0,False,False,True
jev,1,80000,144,444,-200.0,200,0,False,False,True
jev,1,80000,146,446,-200.0,200,0,False,False,True
jev,1,80000,147,447,-200.0,200,0,False,False,True
jev,1,80000,148,448,-200.0,200,0,False,False,True
jev,1,80000,149,449,-200.0,200,0,False,False,True
jev,1,80000,151,451,-200.0,200,0,False,False,True
jev,1,80000,152,452,-200.0,200,0,False,False,True
jev,1,80000,153,453,-200.0,200,0,False,False,True
jev,1,80000,154,454,-200.0,200,0,False,False,True
jev,1,80000,161,461,-200.0,200,0,False,False,True
jev,1,80000,162,462,-200.0,200,0,False,False,True
jev,1,80000,163,463,-200.0,200,0,False,False,True
jev,1,80000,164,464,-200.0,200,0,False,False,True
jev,1,80000,166,466,-200.0,200,0,False,False,True
jev,1,80000,167,467,-200.0,200,0,False,False,True
jev,1,80000,168,468,-200.0,200,0,False,False,True
jev,1,80000,169,469,-200.0,200,0,False,False,True
jev,1,80000,171,471,-200.0,200,0,False,False,True
jev,1,80000,172,472,-200.0,200,0,False,False,True
jev,1,80000,173,473,-200.0,200,0,False,False,True
jev,1,80000,174,474,-200.0,200,0,False,False,True
jev,1,80000,181,481,-200.0,200,0,False,False,True
jev,1,80000,182,482,-200.0,200,0,False,False,True
jev,1,80000,183,483,-200.0,200,0,False,False,True
jev,1,80000,184,484,-200.0,200,0,False,False,True
jev,1,80000,186,486,-200.0,200,0,False,False,True
jev,1,80000,187,487,-200.0,200,0,False,False,True
jev,1,80000,188,488,-200.0,200,0,False,False,True
jev,1,80000,189,489,-200.0,200,0,False,False,True
jev,1,80000,191,491,-200.0,200,0,False,False,True
jev,1,80000,192,492,-200.0,200,0,False,False,True
jev,1,80000,193,493,-200.0,200,0,False,False,True
jev,1,80000,194,494,-200.0,200,0,False,False,True
jev,1,80000,201,401,-200.0,200,0,False,False,True
jev,1,80000,202,402,-200.0,200,0,False,False,True
jev,1,80000,203,403,-200.0,200,0,False,False,True
jev,1,80000,204,404,-200.0,200,0,False,False,True
jev,1,80000,206,406,-200.0,200,0,False,False,True
jev,1,80000,207,407,-200.0,200,0,False,False,True
jev,1,80000,208,408,-200.0,200,0,False,False,True
jev,1,80000,209,409,-200.0,200,0,False,False,True
jev,1,80000,211,411,-200.0,200,0,False,False,True
jev,1,80000,212,412,-200.0,200,0,False,False,True
jev,1,80000,213,413,-200.0,200,0,False,False,True
jev,1,80000,214,414,-200.0,200,0,False,False,True
jev,1,80000,221,421,-200.0,200,0,False,False,True
jev,1,80000,222,422,-200.0,200,0,False,False,True
jev,1,80000,223,423,-200.0,200,0,False,False,True
jev,1,80000,224,424,-200.0,200,0,False,False,True
jev,1,80000,226,426,-200.0,200,0,False,False,True
jev,1,80000,227,427,-200.0,200,0,False,False,True
jev,1,80000,228,428,-200.0,200,0,False,False,True
jev,1,80000,229,429,-200.0,200,0,False,False,True
jev,1,80000,231,431,-200.0,200,0,False,False,True
jev,1,80000,232,432,-200.0,200,0,False,False,True
jev,1,80000,233,433,-200.0,200,0,False,False,True
jev,1,80000,234,434,-200.0,200,0,False,False,True
jev,1,80000,241,441,-200.0,200,0,False,False,True
jev,1,80000,242,442,-200.0,200,0,False,False,True
jev,1,80000,243,443,-200.0,200,0,False,False,True
jev,1,80000,244,444,-200.0,200,0,False,False,True
jev,1,80000,246,446,-200.0,200,0,False,False,True
jev,1,80000,247,447,-200.0,200,0,False,False,True
jev,1,80000,248,448,-200.0,200,0,False,False,True
jev,1,80000,249,449,-200.0,200,0,False,False,True
jev,1,80000,251,451,-200.0,200,0,False,False,True
jev,1,80000,252,452,-200.0,200,0,False,False,True
jev,1,80000,253,453,-200.0,200,0,False,False,True
jev,1,80000,254,454,-200.0,200,0,False,False,True
jev,1,80000,261,461,-200.0,200,0,False,False,True
jev,1,80000,262,462,-200.0,200,0,False,False,True
jev,1,80000,263,463,-200.0,200,0,False,False,True
jev,1,80000,264,464,-200.0,200,0,False,False,True
jev,1,80000,266,466,-200.0,200,0,False,False,True
jev,1,80000,267,467,-200.0,200,0,False,False,True
jev,1,80000,268,468,-200.0,200,0,False,False,True
jev,1,80000,269,469,-200.0,200,0,False,False,True
jev,1,80000,271,471,-200.0,200,0,False,False,True
jev,1,80000,272,472,-200.0,200,0,False,False,True
jev,1,80000,273,473,-200.0,200,0,False,False,True
jev,1,80000,274,474,-200.0,200,0,False,False,True
jev,1,80000,281,481,-200.0,200,0,False,False,True
jev,1,80000,282,482,-200.0,200,0,False,False,True
jev,1,80000,283,483,-200.0,200,0,False,False,True
jev,1,80000,284,484,-200.0,200,0,False,False,True
jev,1,80000,286,486,-200.0,200,0,False,False,True
jev,1,80000,287,487,-200.0,200,0,False,False,True
jev,1,80000,288,488,-200.0,200,0,False,False,True
jev,1,80000,289,489,-200.0,200,0,False,False,True
jev,1,80000,291,491,-200.0,200,0,False,False,True
jev,1,80000,292,492,-200.0,200,0,False,False,True
jev,1,80000,293,493,-200.0,200,0,False,False,True
jev,1,80000,294,494,-200.0,200,0,False,False,True
jev,1,80000,301,401,-200.0,200,0,False,False,True
jev,1,80000,302,402,-200.0,200,0,False,False,True
jev,1,80000,303,403,-200.0,200,0,False,False,True
jev,1,80000,304,404,-200.0,200,0,False,False,True
jev,1,80000,306,406,-200.0,200,0,False,False,True
jev,1,80000,307,407,-200.0,200,0,False,False,True
jev,1,80000,308,408,-200.0,200,0,False,False,True
jev,1,80000,309,409,-200.0,200,0,False,False,True
jev,1,80000,311,411,-200.0,200,0,False,False,True
jev,1,80000,312,412,-200.0,200,0,False,False,True
jev,1,80000,313,413,-200.0,200,0,False,False,True
jev,1,80000,314,414,-200.0,200,0,False,False,True
jev,1,80000,321,421,-200.0,200,0,False,False,True
jev,1,80000,322,422,-200.0,200,0,False,False,True
jev,1,80000,323,423,-200.0,200,0,False,False,True
jev,1,80000,324,424,-200.0,200,0,False,False,True
jev,1,80000,326,426,-200.0,200,0,False,False,True
jev,1,80000,327,427,-200.0,200,0,False,False,True
jev,1,80000,328,428,-200.0,200,0,False,False,True
jev,1,80000,329,429,-200.0,200,0,False,False,True
jev,1,80000,331,431,-200.0,200,0,False,False,True
jev,1,80000,332,432,-200.0,200,0,False,False,True
jev,1,80000,333,433,-200.0,200,0,False,False,True
jev,1,80000,334,434,-200.0,200,0,False,False,True
jev,1,80000,341,441,-200.0,200,0,False,False,True
jev,1,80000,342,442,-200.0,200,0,False,False,True
jev,1,80000,343,443,-200.0,200,0,False,False,True
jev,1,80000,344,444,-200.0,200,0,False,False,True
jev,1,80000,346,446,-200.0,200,0,False,False,True
jev,1,80000,347,447,-200.0,200,0,False,False,True
jev,1,80000,348,448,-200.0,200,0,False,False,True
jev,1,80000,349,449,-200.0,200,0,False,False,True
jev,1,80000,351,451,-200.0,200,0,False,False,True
jev,1,80000,352,452,-200.0,200,0,False,False,True
jev,1,80000,353,453,-200.0,200,0,False,False,True
jev,1,80000,354,454,-200.0,200,0,False,False,True
jev,1,80000,361,461,-200.0,200,0,False,False,True
jev,1,80000,362,462,-200.0,200,0,False,False,True
jev,1,80000,363,463,-200.0,200,0,False,False,True
jev,1,80000,364,464,-200.0,200,0,False,False,True
jev,1,80000,366,466,-200.0,200,0,False,False,True
jev,1,80000,367,467,-200.0,200,0,False,False,True
jev,1,80000,368,468,-200.0,200,0,False,False,True
jev,1,80000,369,469,-200.0,200,0,False,False,True
jev,1,80000,371,471,-200.0,200,0,False,False,True
jev,1,80000,372,472,-200.0,200,0,False,False,True
jev,1,80000,373,473,-200.0,200,0,False,False,True
jev,1,80000,374,474,-200.0,200,0,False,False,True
jev,1,80000,381,481,-200.0,200,0,False,False,True
jev,1,80000,382,482,-200.0,200,0,False,False,True
jev,1,80000,383,483,-200.0,200,0,False,False,True
jev,1,80000,384,484,-200.0,200,0,False,False,True
jev,1,80000,386,486,-200.0,200,0,False,False,True
jev,1,80000,387,487,-200.0,200,0,False,False,True
jev,1,80000,388,488,-200.0,200,0,False,False,True
jev,1,80000,389,489,-200.0,200,0,False,False,True
jev,1,80000,391,491,-200.0,200,0,False,False,True
jev,1,80000,392,492,-200.0,200,0,False,False,True
jev,1,80000,393,493,-200.0,200,0,False,False,True
jev,1,80000,394,494,-200.0,200,0,False,False,True
jev,1,80000,401,401,-200.0,200,0,False,False,True
jev,1,80000,402,402,-200.0,200,0,False,False,True
jev,1,80000,403,403,-200.0,200,0,False,False,True
jev,1,80000,404,404,-200.0,200,0,False,False,True
jev,1,80000,406,406,-200.0,200,0,False,False,True
jev,1,80000,407,407,-200.0,200,0,False,False,True
jev,1,80000,408,408,-200.0,200,0,False,False,True
jev,1,80000,409,409,-200.0,200,0,False,False,True
jev,1,80000,411,411,-200.0,200,0,False,False,True
jev,1,80000,412,412,-200.0,200,0,False,False,True
jev,1,80000,413,413,-200.0,200,0,False,False,True
jev,1,80000,414,414,-200.0,200,0,False,False,True
jev,1,80000,421,421,-200.0,200,0,False,False,True
jev,1,80000,422,422,-200.0,200,0,False,False,True
jev,1,80000,423,423,-200.0,200,0,False,False,True
jev,1,80000,424,424,-200.0,200,0,False,False,True
jev,1,80000,426,426,-200.0,200,0,False,False,True
jev,1,80000,427,427,-200.0,200,0,False,False,True
jev,1,80000,428,428,-200.0,200,0,False,False,True
jev,1,80000,429,429,-200.0,200,0,False,False,True
jev,1,80000,431,431,-200.0,200,0,False,False,True
jev,1,80000,432,432,-200.0,200,0,False,False,True
jev,1,80000,433,433,-200.0,200,0,False,False,True
jev,1,80000,434,434,-200.0,200,0,False,False,True
jev,1,80000,441,441,-200.0,200,0,False,False,True
jev,1,80000,442,442,-200.0,200,0,False,False,True
jev,1,80000,443,443,-200.0,200,0,False,False,True
jev,1,80000,444,444,-200.0,200,0,False,False,True
jev,1,80000,446,446,-200.0,200,0,False,False,True
jev,1,80000,447,447,-200.0,200,0,False,False,True
jev,1,80000,448,448,-200.0,200,0,False,False,True
jev,1,80000,449,449,-200.0,200,0,False,False,True
jev,1,80000,451,451,-200.0,200,0,False,False,True
jev,1,80000,452,452,-200.0,200,0,False,False,True
jev,1,80000,453,453,-200.0,200,0,False,False,True
jev,1,80000,454,454,-200.0,200,0,False,False,True
jev,1,80000,461,461,-200.0,200,0,False,False,True
jev,1,80000,462,462,-200.0,200,0,False,False,True
jev,1,80000,463,463,-200.0,200,0,False,False,True
jev,1,80000,464,464,-200.0,200,0,False,False,True
jev,1,80000,466,466,-200.0,200,0,False,False,True
jev,1,80000,467,467,-200.0,200,0,False,False,True
jev,1,80000,468,468,-200.0,200,0,False,False,True
jev,1,80000,469,469,-200.0,200,0,False,False,True
jev,1,80000,471,471,-200.0,200,0,False,False,True
jev,1,80000,472,472,-200.0,200,0,False,False,True
jev,1,80000,473,473,-200.0,200,0,False,False,True
jev,1,80000,474,474,-200.0,200,0,False,False,True
jev,1,80000,481,481,-200.0,200,0,False,False,True
jev,1,80000,482,482,-200.0,200,0,False,False,True
jev,1,80000,483,483,-200.0,200,0,False,False,True
jev,1,80000,484,484,-200.0,200,0,False,False,True
jev,1,80000,486,486,-200.0,200,0,False,False,True
jev,1,80000,487,487,-200.0,200,0,False,False,True
jev,1,80000,488,488,-200.0,200,0,False,False,True
jev,1,80000,489,489,-200.0,200,0,False,False,True
jev,1,80000,491,491,-200.0,200,0,False,False,True
jev,1,80000,492,492,-200.0,200,0,False,False,True
jev,1,80000,493,493,-200.0,200,0,False,False,True
jev,1,80000,494,494,-200.0,200,0,False,False,True
jev,1,100000,1,401,-200.0,200,0,False,False,True
jev,1,100000,2,402,-200.0,200,0,False,False,True
jev,1,100000,3,403,-200.0,200,0,False,False,True
jev,1,100000,4,404,-200.0,200,0,False,False,True
jev,1,100000,6,406,-200.0,200,0,False,False,True
jev,1,100000,7,407,-200.0,200,0,False,False,True
jev,1,100000,8,408,-200.0,200,0,False,False,True
jev,1,100000,9,409,-200.0,200,0,False,False,True
jev,1,100000,11,411,-200.0,200,0,False,False,True
jev,1,100000,12,412,-200.0,200,0,False,False,True
jev,1,100000,13,413,-200.0,200,0,False,False,True
jev,1,100000,14,414,-200.0,200,0,False,False,True
jev,1,100000,21,421,-200.0,200,0,False,False,True
jev,1,100000,22,422,-200.0,200,0,False,False,True
jev,1,100000,23,423,-200.0,200,0,False,False,True
jev,1,100000,24,424,-200.0,200,0,False,False,True
jev,1,100000,26,426,-200.0,200,0,False,False,True
jev,1,100000,27,427,-200.0,200,0,False,False,True
jev,1,100000,28,428,-200.0,200,0,False,False,True
jev,1,100000,29,429,-200.0,200,0,False,False,True
jev,1,100000,31,431,-200.0,200,0,False,False,True
jev,1,100000,32,432,-200.0,200,0,False,False,True
jev,1,100000,33,433,-200.0,200,0,False,False,True
jev,1,100000,34,434,-200.0,200,0,False,False,True
jev,1,100000,41,441,-200.0,200,0,False,False,True
jev,1,100000,42,442,-200.0,200,0,False,False,True
jev,1,100000,43,443,-200.0,200,0,False,False,True
jev,1,100000,44,444,-200.0,200,0,False,False,True
jev,1,100000,46,446,-200.0,200,0,False,False,True
jev,1,100000,47,447,-200.0,200,0,False,False,True
jev,1,100000,48,448,-200.0,200,0,False,False,True
jev,1,100000,49,449,-200.0,200,0,False,False,True
jev,1,100000,51,451,-200.0,200,0,False,False,True
jev,1,100000,52,452,-200.0,200,0,False,False,True
jev,1,100000,53,453,-200.0,200,0,False,False,True
jev,1,100000,54,454,-200.0,200,0,False,False,True
jev,1,100000,61,461,-200.0,200,0,False,False,True
jev,1,100000,62,462,-200.0,200,0,False,False,True
jev,1,100000,63,463,-200.0,200,0,False,False,True
jev,1,100000,64,464,-200.0,200,0,False,False,True
jev,1,100000,66,466,-200.0,200,0,False,False,True
jev,1,100000,67,467,-200.0,200,0,False,False,True
jev,1,100000,68,468,-200.0,200,0,False,False,True
jev,1,100000,69,469,-200.0,200,0,False,False,True
jev,1,100000,71,471,-200.0,200,0,False,False,True
jev,1,100000,72,472,-200.0,200,0,False,False,True
jev,1,100000,73,473,-200.0,200,0,False,False,True
jev,1,100000,74,474,-200.0,200,0,False,False,True
jev,1,100000,81,481,-200.0,200,0,False,False,True
jev,1,100000,82,482,-200.0,200,0,False,False,True
jev,1,100000,83,483,-200.0,200,0,False,False,True
jev,1,100000,84,484,-200.0,200,0,False,False,True
jev,1,100000,86,486,-200.0,200,0,False,False,True
jev,1,100000,87,487,-200.0,200,0,False,False,True
jev,1,100000,88,488,-200.0,200,0,False,False,True
jev,1,100000,89,489,-200.0,200,0,False,False,True
jev,1,100000,91,491,-200.0,200,0,False,False,True
jev,1,100000,92,492,-200.0,200,0,False,False,True
jev,1,100000,93,493,-200.0,200,0,False,False,True
jev,1,100000,94,494,-200.0,200,0,False,False,True
jev,1,100000,101,401,-200.0,200,0,False,False,True
jev,1,100000,102,402,-200.0,200,0,False,False,True
jev,1,100000,103,403,-200.0,200,0,False,False,True
jev,1,100000,104,404,-200.0,200,0,False,False,True
jev,1,100000,106,406,-200.0,200,0,False,False,True
jev,1,100000,107,407,-200.0,200,0,False,False,True
jev,1,100000,108,408,-200.0,200,0,False,False,True
jev,1,100000,109,409,-200.0,200,0,False,False,True
jev,1,100000,111,411,-200.0,200,0,False,False,True
jev,1,100000,112,412,-200.0,200,0,False,False,True
jev,1,100000,113,413,-200.0,200,0,False,False,True
jev,1,100000,114,414,-200.0,200,0,False,False,True
jev,1,100000,121,421,-200.0,200,0,False,False,True
jev,1,100000,122,422,-200.0,200,0,False,False,True
jev,1,100000,123,423,-200.0,200,0,False,False,True
jev,1,100000,124,424,-200.0,200,0,False,False,True
jev,1,100000,126,426,-200.0,200,0,False,False,True
jev,1,100000,127,427,-200.0,200,0,False,False,True
jev,1,100000,128,428,-200.0,200,0,False,False,True
jev,1,100000,129,429,-200.0,200,0,False,False,True
jev,1,100000,131,431,-200.0,200,0,False,False,True
jev,1,100000,132,432,-200.0,200,0,False,False,True
jev,1,100000,133,433,-200.0,200,0,False,False,True
jev,1,100000,134,434,-200.0,200,0,False,False,True
jev,1,100000,141,441,-200.0,200,0,False,False,True
jev,1,100000,142,442,-200.0,200,0,False,False,True
jev,1,100000,143,443,-200.0,200,0,False,False,True
jev,1,100000,144,444,-200.0,200,0,False,False,True
jev,1,100000,146,446,-200.0,200,0,False,False,True
jev,1,100000,147,447,-200.0,200,0,False,False,True
jev,1,100000,148,448,-200.0,200,0,False,False,True
jev,1,100000,149,449,-200.0,200,0,False,False,True
jev,1,100000,151,451,-200.0,200,0,False,False,True
jev,1,100000,152,452,-200.0,200,0,False,False,True
jev,1,100000,153,453,-200.0,200,0,False,False,True
jev,1,100000,154,454,-200.0,200,0,False,False,True
jev,1,100000,161,461,-200.0,200,0,False,False,True
jev,1,100000,162,462,-200.0,200,0,False,False,True
jev,1,100000,163,463,-200.0,200,0,False,False,True
jev,1,100000,164,464,-200.0,200,0,False,False,True
jev,1,100000,166,466,-200.0,200,0,False,False,True
jev,1,100000,167,467,-200.0,200,0,False,False,True
jev,1,100000,168,468,-200.0,200,0,False,False,True
jev,1,100000,169,469,-200.0,200,0,False,False,True
jev,1,100000,171,471,-200.0,200,0,False,False,True
jev,1,100000,172,472,-200.0,200,0,False,False,True
jev,1,100000,173,473,-200.0,200,0,False,False,True
jev,1,100000,174,474,-200.0,200,0,False,False,True
jev,1,100000,181,481,-200.0,200,0,False,False,True
jev,1,100000,182,482,-200.0,200,0,False,False,True
jev,1,100000,183,483,-200.0,200,0,False,False,True
jev,1,100000,184,484,-200.0,200,0,False,False,True
jev,1,100000,186,486,-200.0,200,0,False,False,True
jev,1,100000,187,487,-200.0,200,0,False,False,True
jev,1,100000,188,488,-200.0,200,0,False,False,True
jev,1,100000,189,489,-200.0,200,0,False,False,True
jev,1,100000,191,491,-200.0,200,0,False,False,True
jev,1,100000,192,492,-200.0,200,0,False,False,True
jev,1,100000,193,493,-200.0,200,0,False,False,True
jev,1,100000,194,494,-200.0,200,0,False,False,True
jev,1,100000,201,401,-200.0,200,0,False,False,True
jev,1,100000,202,402,-200.0,200,0,False,False,True
jev,1,100000,203,403,-200.0,200,0,False,False,True
jev,1,100000,204,404,-200.0,200,0,False,False,True
jev,1,100000,206,406,-200.0,200,0,False,False,True
jev,1,100000,207,407,-200.0,200,0,False,False,True
jev,1,100000,208,408,-200.0,200,0,False,False,True
jev,1,100000,209,409,-200.0,200,0,False,False,True
jev,1,100000,211,411,-200.0,200,0,False,False,True
jev,1,100000,212,412,-200.0,200,0,False,False,True
jev,1,100000,213,413,-200.0,200,0,False,False,True
jev,1,100000,214,414,-200.0,200,0,False,False,True
jev,1,100000,221,421,-200.0,200,0,False,False,True
jev,1,100000,222,422,-200.0,200,0,False,False,True
jev,1,100000,223,423,-200.0,200,0,False,False,True
jev,1,100000,224,424,-200.0,200,0,False,False,True
jev,1,100000,226,426,-200.0,200,0,False,False,True
jev,1,100000,227,427,-200.0,200,0,False,False,True
jev,1,100000,228,428,-200.0,200,0,False,False,True
jev,1,100000,229,429,-200.0,200,0,False,False,True
jev,1,100000,231,431,-200.0,200,0,False,False,True
jev,1,100000,232,432,-200.0,200,0,False,False,True
jev,1,100000,233,433,-200.0,200,0,False,False,True
jev,1,100000,234,434,-200.0,200,0,False,False,True
jev,1,100000,241,441,-200.0,200,0,False,False,True
jev,1,100000,242,442,-200.0,200,0,False,False,True
jev,1,100000,243,443,-200.0,200,0,False,False,True
jev,1,100000,244,444,-200.0,200,0,False,False,True
jev,1,100000,246,446,-200.0,200,0,False,False,True
jev,1,100000,247,447,-200.0,200,0,False,False,True
jev,1,100000,248,448,-200.0,200,0,False,False,True
jev,1,100000,249,449,-200.0,200,0,False,False,True
jev,1,100000,251,451,-200.0,200,0,False,False,True
jev,1,100000,252,452,-200.0,200,0,False,False,True
jev,1,100000,253,453,-200.0,200,0,False,False,True
jev,1,100000,254,454,-200.0,200,0,False,False,True
jev,1,100000,261,461,-200.0,200,0,False,False,True
jev,1,100000,262,462,-200.0,200,0,False,False,True
jev,1,100000,263,463,-200.0,200,0,False,False,True
jev,1,100000,264,464,-200.0,200,0,False,False,True
jev,1,100000,266,466,-200.0,200,0,False,False,True
jev,1,100000,267,467,-200.0,200,0,False,False,True
jev,1,100000,268,468,-200.0,200,0,False,False,True
jev,1,100000,269,469,-200.0,200,0,False,False,True
jev,1,100000,271,471,-200.0,200,0,False,False,True
jev,1,100000,272,472,-200.0,200,0,False,False,True
jev,1,100000,273,473,-200.0,200,0,False,False,True
jev,1,100000,274,474,-200.0,200,0,False,False,True
jev,1,100000,281,481,-200.0,200,0,False,False,True
jev,1,100000,282,482,-200.0,200,0,False,False,True
