condition,training_seed,global_step,policy_mode,seed,return,length,flag_get,progress,terminated,truncated,decision_cap_reached
jev_interval16,0,1100000,sampled,2000009,233.61875000000057,355,True,1.0,True,False,False
jev_interval16,0,1100000,sampled,2000010,233.75000000000063,351,True,1.0,True,False,False
jev_interval16,0,1100000,sampled,2000011,233.65062500000056,351,True,1.0,True,False,False
jev_interval16,0,1100000,sampled,2000012,233.8300000000005,345,True,1.0,True,False,False
jev_interval16,0,1100000,sampled,2000013,233.77500000000046,340,True,1.0,True,False,False
jev_interval16,0,1100000,sampled,2000014,63.03124999999992,151,False,0.42507014028056117,True,False,False
jev_interval16,0,1100000,sampled,2000015,233.94875000000033,332,True,1.0,True,False,False
jev_interval16,0,1100000,sampled,2000016,120.01249999999949,250,False,0.7348697394789578,True,False,False
jev_interval16,0,1100000,sampled,2000017,63.349999999999916,147,False,0.42655978623914487,True,False,False
jev_interval16,0,1100000,sampled,2000018,233.6487500000005,349,True,1.0,True,False,False
jev_interval16,0,1100000,sampled,2000019,233.60875000000058,356,True,1.0,True,False,False
jev_interval16,0,1100000,greedy,4000000,233.83500000000043,334,True,1.0,True,False,False
jev_interval16,0,1200000,sampled,2000000,233.70250000000058,350,True,1.0,True,False,False
jev_interval16,0,1200000,sampled,2000001,233.83875000000046,334,True,1.0,True,False,False
jev_interval16,0,1200000,sampled,2000002,233.84000000000054,343,True,1.0,True,False,False
jev_interval16,0,1200000,sampled,2000003,233.86500000000052,341,True,1.0,True,False,False
jev_interval16,0,1200000,sampled,2000004,233.59000000000052,356,True,1.0,True,False,False
jev_interval16,0,1200000,sampled,2000005,233.74875000000048,339,True,1.0,True,False,False
jev_interval16,0,1200000,sampled,2000006,120.13499999999955,236,False,0.7347762191048764,True,False,False
jev_interval16,0,1200000,sampled,2000007,233.82750000000044,334,True,1.0,True,False,False
jev_interval16,0,1200000,sampled,2000008,233.73875000000044,344,True,1.0,True,False,False
jev_interval16,0,1200000,sampled,2000009,233.69875000000056,347,True,1.0,True,False,False
jev_interval16,0,1200000,sampled,2000010,233.7562500000005,346,True,1.0,True,False,False
jev_interval16,0,1200000,sampled,2000011,233.73375000000044,344,True,1.0,True,False,False
jev_interval16,0,1200000,sampled,2000012,233.75750000000045,350,True,1.0,True,False,False
jev_interval16,0,1200000,sampled,2000013,233.88500000000053,339,True,1.0,True,False,False
jev_interval16,0,1200000,sampled,2000014,233.6562500000005,352,True,1.0,True,False,False
jev_interval16,0,1200000,sampled,2000015,-1.9156249999999932,31,False,0.07157982631930529,True,False,False
jev_interval16,0,1200000,sampled,2000016,233.88250000000045,337,True,1.0,True,False,False
jev_interval16,0,1200000,sampled,2000017,233.8762500000004,333,True,1.0,True,False,False
jev_interval16,0,1200000,sampled,2000018,233.6237500000006,357,True,1.0,True,False,False
jev_interval16,0,1200000,sampled,2000019,233.75500000000056,343,True,1.0,True,False,False
jev_interval16,0,1200000,greedy,4000000,233.82000000000053,340,True,1.0,True,False,False
jev_interval16,0,1300000,sampled,2000000,233.95875000000046,321,True,1.0,True,False,False
jev_interval16,0,1300000,sampled,2000001,233.93000000000035,320,True,1.0,True,False,False
jev_interval16,0,1300000,sampled,2000002,137.96249999999984,263,False,0.8314896459585839,True,False,False
jev_interval16,0,1300000,sampled,2000003,233.80000000000067,348,True,1.0,True,False,False
jev_interval16,0,1300000,sampled,2000004,233.90125000000037,324,True,1.0,True,False,False
jev_interval16,0,1300000,sampled,2000005,233.8987500000004,327,True,1.0,True,False,False
jev_interval16,0,1300000,sampled,2000006,233.98750000000035,319,True,1.0,True,False,False
jev_interval16,0,1300000,sampled,2000007,233.94000000000037,319,True,1.0,True,False,False
jev_interval16,0,1300000,sampled,2000008,233.94875000000047,332,True,1.0,True,False,False
jev_interval16,0,1300000,sampled,2000009,233.94000000000037,319,True,1.0,True,False,False
jev_interval16,0,1300000,sampled,2000010,137.95499999999984,262,False,0.8313961255845023,True,False,False
jev_interval16,0,1300000,sampled,2000011,233.8587500000005,341,True,1.0,True,False,False
jev_interval16,0,1300000,sampled,2000012,233.9187500000004,325,True,1.0,True,False,False
jev_interval16,0,1300000,sampled,2000013,233.87875000000048,339,True,1.0,True,False,False
jev_interval16,0,1300000,sampled,2000014,233.99750000000034,318,True,1.0,True,False,False
jev_interval16,0,1300000,sampled,2000015,233.93000000000038,320,True,1.0,True,False,False
jev_interval16,0,1300000,sampled,2000016,233.83875000000046,333,True,1.0,True,False,False
jev_interval16,0,1300000,sampled,2000017,233.83125000000052,335,True,1.0,True,False,False
jev_interval16,0,1300000,sampled,2000018,233.94000000000037,319,True,1.0,True,False,False
jev_interval16,0,1300000,sampled,2000019,233.98750000000035,319,True,1.0,True,False,False
jev_interval16,0,1300000,greedy,4000000,233.94000000000037,319,True,1.0,True,False,False
jev_interval16,0,1400000,sampled,2000000,233.99875000000034,313,True,1.0,True,False,False
jev_interval16,0,1400000,sampled,2000001,234.0437500000003,313,True,1.0,True,False,False
jev_interval16,0,1400000,sampled,2000002,233.9675000000004,318,True,1.0,True,False,False
jev_interval16,0,1400000,sampled,2000003,234.09125000000031,312,True,1.0,True,False,False
jev_interval16,0,1400000,sampled,2000004,29.039999999999985,89,False,0.24010688042752162,True,False,False
jev_interval16,0,1400000,sampled,2000005,233.91500000000036,324,True,1.0,True,False,False
jev_interval16,0,1400000,sampled,2000006,233.95250000000036,320,True,1.0,True,False,False
jev_interval16,0,1400000,sampled,2000007,234.14625000000038,313,True,1.0,True,False,False
jev_interval16,0,1400000,sampled,2000008,233.99625000000032,320,True,1.0,True,False,False
jev_interval16,0,1400000,sampled,2000009,234.0725000000004,319,True,1.0,True,False,False
jev_interval16,0,1400000,sampled,2000010,234.04000000000036,318,True,1.0,True,False,False
jev_interval16,0,1400000,sampled,2000011,233.9737500000003,318,True,1.0,True,False,False
jev_interval16,0,1400000,sampled,2000012,234.00875000000036,325,True,1.0,True,False,False
jev_interval16,0,1400000,sampled,2000013,234.09500000000037,318,True,1.0,True,False,False
jev_interval16,0,1400000,sampled,2000014,234.04000000000036,318,True,1.0,True,False,False
jev_interval16,0,1400000,sampled,2000015,233.92125000000044,334,True,1.0,True,False,False
jev_interval16,0,1400000,sampled,2000016,137.97249999999983,262,False,0.8314896459585837,True,False,False
jev_interval16,0,1400000,sampled,2000017,137.95499999999984,262,False,0.8313961255845023,True,False,False
jev_interval16,0,1400000,sampled,2000018,233.8962500000005,328,True,1.0,True,False,False
jev_interval16,0,1400000,sampled,2000019,234.04000000000036,318,True,1.0,True,False,False
jev_interval16,0,1400000,greedy,4000000,234.0537500000003,312,True,1.0,True,False,False
jev_interval16,0,1500000,sampled,2000000,234.11125000000047,313,True,1.0,True,False,False
jev_interval16,0,1500000,sampled,2000001,234.08375000000044,319,True,1.0,True,False,False
jev_interval16,0,1500000,sampled,2000002,233.89750000000043,325,True,1.0,True,False,False
jev_interval16,0,1500000,sampled,2000003,234.0725000000004,319,True,1.0,True,False,False
jev_interval16,0,1500000,sampled,2000004,132.47499999999988,265,False,0.8022712090848363,True,False,False
jev_interval16,0,1500000,sampled,2000005,234.0637500000004,319,True,1.0,True,False,False
jev_interval16,0,1500000,sampled,2000006,-1.936249999999987,31,False,0.07146960587842356,True,False,False
jev_interval16,0,1500000,sampled,2000007,234.03750000000045,321,True,1.0,True,False,False
jev_interval16,0,1500000,sampled,2000008,234.0600000000004,313,True,1.0,True,False,False
jev_interval16,0,1500000,sampled,2000009,234.06375000000037,313,True,1.0,True,False,False
jev_interval16,0,1500000,sampled,2000010,233.97000000000043,325,True,1.0,True,False,False
jev_interval16,0,1500000,sampled,2000011,233.84875000000036,333,True,1.0,True,False,False
jev_interval16,0,1500000,sampled,2000012,233.9637500000004,326,True,1.0,True,False,False
jev_interval16,0,1500000,sampled,2000013,233.85875000000053,334,True,1.0,True,False,False
jev_interval16,0,1500000,sampled,2000014,234.05875000000043,320,True,1.0,True,False,False
jev_interval16,0,1500000,sampled,2000015,234.0650000000004,312,True,1.0,True,False,False
jev_interval16,0,1500000,sampled,2000016,233.84125000000054,339,True,1.0,True,False,False
jev_interval16,0,1500000,sampled,2000017,234.02500000000043,325,True,1.0,True,False,False
jev_interval16,0,1500000,sampled,2000018,233.95625000000044,319,True,1.0,True,False,False
jev_interval16,0,1500000,sampled,2000019,234.00875000000045,312,True,1.0,True,False,False
jev_interval16,0,1500000,greedy,4000000,233.98000000000042,324,True,1.0,True,False,False
jev_interval16,0,1600000,sampled,2000000,233.96625000000043,324,True,1.0,True,False,False
jev_interval16,0,1600000,sampled,2000001,234.03375000000028,312,True,1.0,True,False,False
jev_interval16,0,1600000,sampled,2000002,234.08875000000032,313,True,1.0,True,False,False
jev_interval16,0,1600000,sampled,2000003,234.0375000000003,312,True,1.0,True,False,False
jev_interval16,0,1600000,sampled,2000004,234.0625000000003,318,True,1.0,True,False,False
jev_interval16,0,1600000,sampled,2000005,234.0537500000003,312,True,1.0,True,False,False
jev_interval16,0,1600000,sampled,2000006,234.0537500000003,312,True,1.0,True,False,False
jev_interval16,0,1600000,sampled,2000007,234.08625000000032,312,True,1.0,True,False,False
jev_interval16,0,1600000,sampled,2000008,234.08625000000032,312,True,1.0,True,False,False
jev_interval16,0,1600000,sampled,2000009,233.96375000000026,321,True,1.0,True,False,False
jev_interval16,0,1600000,sampled,2000010,234.0537500000003,312,True,1.0,True,False,False
jev_interval16,0,1600000,sampled,2000011,234.0325000000003,312,True,1.0,True,False,False
jev_interval16,0,1600000,sampled,2000012,234.0537500000003,312,True,1.0,True,False,False
jev_interval16,0,1600000,sampled,2000013,234.0537500000003,312,True,1.0,True,False,False
jev_interval16,0,1600000,sampled,2000014,234.0537500000003,312,True,1.0,True,False,False
jev_interval16,0,1600000,sampled,2000015,233.98625000000033,314,True,1.0,True,False,False
jev_interval16,0,1600000,sampled,2000016,233.98875000000038,320,True,1.0,True,False,False
jev_interval16,0,1600000,sampled,2000017,234.14500000000032,312,True,1.0,True,False,False
jev_interval16,0,1600000,sampled,2000018,234.00375000000028,317,True,1.0,True,False,False
jev_interval16,0,1600000,sampled,2000019,234.1275000000003,313,True,1.0,True,False,False
jev_interval16,0,1600000,greedy,4000000,234.0537500000003,312,True,1.0,True,False,False
jev_interval16,0,1700000,sampled,2000000,233.99875000000037,316,True,1.0,True,False,False
jev_interval16,0,1700000,sampled,2000001,234.14875000000032,312,True,1.0,True,False,False
jev_interval16,0,1700000,sampled,2000002,234.1050000000003,312,True,1.0,True,False,False
jev_interval16,0,1700000,sampled,2000003,233.94000000000037,320,True,1.0,True,False,False
jev_interval16,0,1700000,sampled,2000004,234.03375000000028,312,True,1.0,True,False,False
jev_interval16,0,1700000,sampled,2000005,234.03000000000037,319,True,1.0,True,False,False
jev_interval16,0,1700000,sampled,2000006,234.0312500000004,312,True,1.0,True,False,False
jev_interval16,0,1700000,sampled,2000007,65.58374999999987,139,False,0.43806947227788895,True,False,False
jev_interval16,0,1700000,sampled,2000008,234.00000000000028,313,True,1.0,True,False,False
jev_interval16,0,1700000,sampled,2000009,65.72999999999986,140,False,0.4389044756179023,True,False,False
jev_interval16,0,1700000,sampled,2000010,234.0437500000003,313,True,1.0,True,False,False
jev_interval16,0,1700000,sampled,2000011,65.66999999999986,146,False,0.4389044756179023,True,False,False
jev_interval16,0,1700000,sampled,2000012,107.95374999999952,213,False,0.6684502338009352,True,False,False
jev_interval16,0,1700000,sampled,2000013,-1.9037499999999898,32,False,0.07169672678690718,True,False,False
jev_interval16,0,1700000,sampled,2000014,234.03375000000037,319,True,1.0,True,False,False
jev_interval16,0,1700000,sampled,2000015,234.14125000000033,313,True,1.0,True,False,False
jev_interval16,0,1700000,sampled,2000016,132.53499999999983,259,False,0.8022712090848363,True,False,False
jev_interval16,0,1700000,sampled,2000017,234.0237500000003,313,True,1.0,True,False,False
jev_interval16,0,1700000,sampled,2000018,233.9731250000004,330,True,1.0,True,False,False
jev_interval16,0,1700000,sampled,2000019,234.0525000000003,313,True,1.0,True,False,False
jev_interval16,0,1700000,greedy,4000000,234.0237500000003,313,True,1.0,True,False,False
jev_interval16,0,1800000,sampled,2000000,234.0175000000003,312,True,1.0,True,False,False
jev_interval16,0,1800000,sampled,2000001,234.1550000000003,312,True,1.0,True,False,False
jev_interval16,0,1800000,sampled,2000002,234.1550000000003,312,True,1.0,True,False,False
jev_interval16,0,1800000,sampled,2000003,234.15250000000032,312,True,1.0,True,False,False
jev_interval16,0,1800000,sampled,2000004,234.08125000000038,318,True,1.0,True,False,False
jev_interval16,0,1800000,sampled,2000005,234.11375000000032,312,True,1.0,True,False,False
jev_interval16,0,1800000,sampled,2000006,234.0175000000003,312,True,1.0,True,False,False
jev_interval16,0,1800000,sampled,2000007,234.1550000000003,312,True,1.0,True,False,False
jev_interval16,0,1800000,sampled,2000008,234.13375000000033,312,True,1.0,True,False,False
jev_interval16,0,1800000,sampled,2000009,234.1550000000003,312,True,1.0,True,False,False
jev_interval16,0,1800000,sampled,2000010,234.1550000000003,312,True,1.0,True,False,False
jev_interval16,0,1800000,sampled,2000011,234.03875000000042,312,True,1.0,True,False,False
jev_interval16,0,1800000,sampled,2000012,234.1550000000003,312,True,1.0,True,False,False
jev_interval16,0,1800000,sampled,2000013,234.1550000000003,312,True,1.0,True,False,False
jev_interval16,0,1800000,sampled,2000014,234.0687500000004,312,True,1.0,True,False,False
jev_interval16,0,1800000,sampled,2000015,234.1550000000003,312,True,1.0,True,False,False
jev_interval16,0,1800000,sampled,2000016,234.12875000000034,312,True,1.0,True,False,False
jev_interval16,0,1800000,sampled,2000017,234.08250000000032,312,True,1.0,True,False,False
jev_interval16,0,1800000,sampled,2000018,234.01500000000038,312,True,1.0,True,False,False
jev_interval16,0,1800000,sampled,2000019,234.1550000000003,312,True,1.0,True,False,False
jev_interval16,0,1800000,greedy,4000000,234.1550000000003,312,True,1.0,True,False,False
jev_interval16,0,1900000,sampled,2000000,233.97000000000048,320,True,1.0,True,False,False
jev_interval16,0,1900000,sampled,2000001,234.07625000000039,312,True,1.0,True,False,False
jev_interval16,0,1900000,sampled,2000002,233.96000000000035,318,True,1.0,True,False,False
jev_interval16,0,1900000,sampled,2000003,234.0512500000004,322,True,1.0,True,False,False
jev_interval16,0,1900000,sampled,2000004,234.0475000000004,312,True,1.0,True,False,False
jev_interval16,0,1900000,sampled,2000005,234.14250000000047,312,True,1.0,True,False,False
jev_interval16,0,1900000,sampled,2000006,234.09125000000037,312,True,1.0,True,False,False
jev_interval16,0,1900000,sampled,2000007,234.0937500000005,312,True,1.0,True,False,False
jev_interval16,0,1900000,sampled,2000008,234.03000000000043,312,True,1.0,True,False,False
jev_interval16,0,1900000,sampled,2000009,234.0750000000005,312,True,1.0,True,False,False
jev_interval16,0,1900000,sampled,2000010,234.01250000000044,312,True,1.0,True,False,False
jev_interval16,0,1900000,sampled,2000011,233.93000000000046,328,True,1.0,True,False,False
jev_interval16,0,1900000,sampled,2000012,234.08875000000037,312,True,1.0,True,False,False
jev_interval16,0,1900000,sampled,2000013,233.96000000000043,326,True,1.0,True,False,False
jev_interval16,0,1900000,sampled,2000014,234.11250000000035,312,True,1.0,True,False,False
jev_interval16,0,1900000,sampled,2000015,234.1062500000005,312,True,1.0,True,False,False
jev_interval16,0,1900000,sampled,2000016,234.08875000000043,318,True,1.0,True,False,False
jev_interval16,0,1900000,sampled,2000017,234.09500000000037,318,True,1.0,True,False,False
jev_interval16,0,1900000,sampled,2000018,234.0462500000004,312,True,1.0,True,False,False
jev_interval16,0,1900000,sampled,2000019,234.09125000000037,312,True,1.0,True,False,False
jev_interval16,0,1900000,greedy,4000000,234.14625000000046,312,True,1.0,True,False,False
jev_interval16,0,2000000,sampled,2000000,234.0175000000003,312,True,1.0,True,False,False
jev_interval16,0,2000000,sampled,2000001,234.1550000000003,312,True,1.0,True,False,False
jev_interval16,0,2000000,sampled,2000002,234.0175000000003,312,True,1.0,True,False,False
jev_interval16,0,2000000,sampled,2000003,234.0175000000003,312,True,1.0,True,False,False
jev_interval16,0,2000000,sampled,2000004,233.95875000000044,326,True,1.0,True,False,False
jev_interval16,0,2000000,sampled,2000005,234.0175000000003,312,True,1.0,True,False,False
jev_interval16,0,2000000,sampled,2000006,234.13250000000033,312,True,1.0,True,False,False
jev_interval16,0,2000000,sampled,2000007,234.1550000000003,312,True,1.0,True,False,False
jev_interval16,0,2000000,sampled,2000008,234.0175000000003,312,True,1.0,True,False,False
jev_interval16,0,2000000,sampled,2000009,234.0175000000003,312,True,1.0,True,False,False
jev_interval16,0,2000000,sampled,2000010,234.0175000000003,312,True,1.0,True,False,False
jev_interval16,0,2000000,sampled,2000011,234.13250000000033,312,True,1.0,True,False,False
jev_interval16,0,2000000,sampled,2000012,234.0175000000003,312,True,1.0,True,False,False
jev_interval16,0,2000000,sampled,2000013,234.13250000000033,312,True,1.0,True,False,False
jev_interval16,0,2000000,sampled,2000014,234.0175000000003,312,True,1.0,True,False,False
jev_interval16,0,2000000,sampled,2000015,234.1550000000003,312,True,1.0,True,False,False
jev_interval16,0,2000000,sampled,2000016,234.0175000000003,312,True,1.0,True,False,False
jev_interval16,0,2000000,sampled,2000017,234.0175000000003,312,True,1.0,True,False,False
jev_interval16,0,2000000,sampled,2000018,234.1550000000003,312,True,1.0,True,False,False
jev_interval16,0,2000000,sampled,2000019,234.13250000000033,312,True,1.0,True,False,False
jev_interval16,0,2000000,greedy,4000000,234.0175000000003,312,True,1.0,True,False,False
jev_interval1,0,100000,sampled,2000000,29.380624999999988,106,False,0.24283567134268544,True,False,False
jev_interval1,0,100000,sampled,2000001,-1.3974999999999955,28,False,0.07418837675350702,True,False,False
jev_interval1,0,100000,sampled,2000002,64.63249999999994,169,False,0.4345891783567136,True,False,False
jev_interval1,0,100000,sampled,2000003,-1.3949999999999871,28,False,0.07420173680694728,True,False,False
jev_interval1,0,100000,sampled,2000004,131.72500000000005,340,False,0.8022712090848363,True,False,False
jev_interval1,0,100000,sampled,2000005,-2.6499999999999932,36,False,0.06792251169004676,True,False,False
jev_interval1,0,100000,sampled,2000006,233.12250000000046,408,True,1.0,True,False,False
jev_interval1,0,100000,sampled,2000007,56.465000000000025,166,False,0.3907815631262525,True,False,False
jev_interval1,0,100000,sampled,2000008,63.87124999999988,165,False,0.43030728122912476,True,False,False
jev_interval1,0,100000,sampled,2000009,29.586250000000014,100,False,0.24361389445557793,True,False,False
jev_interval1,0,100000,sampled,2000010,29.61312500000001,96,False,0.2435437541750168,True,False,False
jev_interval1,0,100000,sampled,2000011,27.317499999999953,119,False,0.23250501002003973,True,False,False
jev_interval1,0,100000,sampled,2000012,29.500624999999992,99,False,0.24310287241148973,True,False,False
jev_interval1,0,100000,sampled,2000013,21.30499999999998,82,False,0.19839679358717435,True,False,False
jev_interval1,0,100000,sampled,2000014,-2.558749999999991,36,False,0.06841015364061458,True,False,False
jev_interval1,0,100000,sampled,2000015,-2.4449999999999914,35,False,0.06896459585838345,True,False,False
jev_interval1,0,100000,sampled,2000016,28.080625000000026,108,False,0.23599532398129597,True,False,False
jev_interval1,0,100000,sampled,2000017,27.647499999999987,83,False,0.23234468937875752,True,False,False
jev_interval1,0,100000,sampled,2000018,28.84312500000003,95,False,0.23937541750167013,True,False,False
jev_interval1,0,100000,sampled,2000019,29.482499999999966,101,False,0.24311289245156978,True,False,False
jev_interval1,0,100000,greedy,4000000,-1.323749999999995,28,False,0.07458249832999332,True,False,False
jev_interval1,0,200000,sampled,2000000,65.61624999999992,185,False,0.4407014028056112,True,False,False
jev_interval1,0,200000,sampled,2000001,21.294999999999973,83,False,0.19839679358717435,True,False,False
jev_interval1,0,200000,sampled,2000002,233.33625000000058,390,True,1.0,True,False,False
jev_interval1,0,200000,sampled,2000003,27.673749999999977,94,False,0.23307281229124915,True,False,False
jev_interval1,0,200000,sampled,2000004,21.22499999999996,90,False,0.19839679358717435,True,False,False
jev_interval1,0,200000,sampled,2000005,56.322499999999685,153,False,0.3893253173012675,True,False,False
jev_interval1,0,200000,sampled,2000006,9.612499999999985,65,False,0.13500334001336003,True,False,False
jev_interval1,0,200000,sampled,2000007,10.122499999999983,67,False,0.13783567134268543,True,False,False
jev_interval1,0,200000,sampled,2000008,-2.5974999999999877,36,False,0.06820307281229128,True,False,False
jev_interval1,0,200000,sampled,2000009,25.688124999999985,113,False,0.22347695390781558,True,False,False
jev_interval1,0,200000,sampled,2000010,21.38499999999997,74,False,0.19839679358717435,True,False,False
jev_interval1,0,200000,sampled,2000011,139.12749999999977,343,False,0.8419906479625917,True,False,False
jev_interval1,0,200000,sampled,2000012,233.5812500000007,366,True,1.0,True,False,False
jev_interval1,0,200000,sampled,2000013,27.716249999999974,84,False,0.2327655310621242,True,False,False
jev_interval1,0,200000,sampled,2000014,64.03125000000001,152,False,0.4304676018704079,True,False,False
jev_interval1,0,200000,sampled,2000015,21.144999999999953,98,False,0.19839679358717435,True,False,False
jev_interval1,0,200000,sampled,2000016,-1.440000000000012,28,False,0.07396125584502329,True,False,False
jev_interval1,0,200000,sampled,2000017,56.59499999999998,153,False,0.3907815631262525,True,False,False
jev_interval1,0,200000,sampled,2000018,89.28874999999948,220,False,0.5690781563126244,True,False,False
jev_interval1,0,200000,sampled,2000019,63.52624999999977,174,False,0.42894455577822205,True,False,False
jev_interval1,0,200000,greedy,4000000,-1.3587500000000112,27,False,0.07434201736806939,True,False,False
jev_interval1,0,300000,sampled,2000000,25.365625,99,False,0.22100534402137614,True,False,False
jev_interval1,0,300000,sampled,2000001,65.5268749999999,186,False,0.4402772211088844,True,False,False
jev_interval1,0,300000,sampled,2000002,56.51500000000001,161,False,0.3907815631262525,True,False,False
jev_interval1,0,300000,sampled,2000003,26.0625,97,False,0.22462257849031414,True,False,False
jev_interval1,0,300000,sampled,2000004,56.35500000000001,177,False,0.3907815631262525,True,False,False
jev_interval1,0,300000,sampled,2000005,26.53437499999999,93,False,0.22693052772211095,True,False,False
jev_interval1,0,300000,sampled,2000006,26.41374999999995,92,False,0.22623246492985963,True,False,False
jev_interval1,0,300000,sampled,2000007,66.07937499999998,154,False,0.4415197060788246,True,False,False
jev_interval1,0,300000,sampled,2000008,233.49875000000063,377,True,1.0,True,False,False
jev_interval1,0,300000,sampled,2000009,64.98937499999998,174,False,0.43676352705410854,True,False,False
jev_interval1,0,300000,sampled,2000010,131.89499999999992,323,False,0.8022712090848363,True,False,False
jev_interval1,0,300000,sampled,2000011,9.686249999999996,67,False,0.13550434201736822,True,False,False
jev_interval1,0,300000,sampled,2000012,-1.3299999999999912,27,False,0.07449565798263195,True,False,False
jev_interval1,0,300000,sampled,2000013,89.18249999999976,227,False,0.5688844355377428,True,False,False
jev_interval1,0,300000,sampled,2000014,56.12250000000025,165,False,0.38889779559118387,True,False,False
jev_interval1,0,300000,sampled,2000015,63.073124999999884,187,False,0.4272177688710752,True,False,False
jev_interval1,0,300000,sampled,2000016,107.66499999999955,246,False,0.6686706746826987,True,False,False
jev_interval1,0,300000,sampled,2000017,55.83875000000027,140,False,0.38604542418169807,True,False,False
jev_interval1,0,300000,sampled,2000018,90.49874999999969,219,False,0.5754909819639281,True,False,False
jev_interval1,0,300000,sampled,2000019,106.7143749999997,261,False,0.6643921175684713,True,False,False
jev_interval1,0,300000,greedy,4000000,95.60499999999895,352,False,0.5297261189044756,False,True,False
jev_interval1,0,400000,sampled,2000000,19.897500000000065,115,False,0.21442885771543085,True,False,False
jev_interval1,0,400000,sampled,2000001,56.29500000000002,183,False,0.3907815631262525,True,False,False
jev_interval1,0,400000,sampled,2000002,61.494999999999756,168,False,0.4177688710754839,True,False,False
jev_interval1,0,400000,sampled,2000003,-2.492499999999996,36,False,0.06876419505678022,True,False,False
jev_interval1,0,400000,sampled,2000004,138.21624999999986,341,False,0.8370140280561122,True,False,False
jev_interval1,0,400000,sampled,2000005,25.231875000000066,101,False,0.22039746158984652,True,False,False
jev_interval1,0,400000,sampled,2000006,232.94625000000065,426,True,1.0,True,False,False
jev_interval1,0,400000,sampled,2000007,65.82999999999996,157,False,0.4403473613894457,True,False,False
jev_interval1,0,400000,sampled,2000008,27.656249999999986,104,False,0.23351369405477607,True,False,False
jev_interval1,0,400000,sampled,2000009,63.691874999999946,159,False,0.42902805611222466,True,False,False
jev_interval1,0,400000,sampled,2000010,26.56374999999997,91,False,0.22698062792251164,True,False,False
jev_interval1,0,400000,sampled,2000011,24.735000000000028,96,False,0.21747494989979965,True,False,False
jev_interval1,0,400000,sampled,2000012,24.653750000000123,137,False,0.21923179692718806,True,False,False
jev_interval1,0,400000,sampled,2000013,-1.4349999999999934,28,False,0.07398797595190382,True,False,False
jev_interval1,0,400000,sampled,2000014,24.391874999999978,112,False,0.21649632598530397,True,False,False
jev_interval1,0,400000,sampled,2000015,61.001249999999764,181,False,0.415824983299933,True,False,False
jev_interval1,0,400000,sampled,2000016,-1.3949999999999871,28,False,0.07420173680694728,True,False,False
jev_interval1,0,400000,sampled,2000017,233.1712500000006,410,True,1.0,True,False,False
jev_interval1,0,400000,sampled,2000018,55.54875000000009,188,False,0.3870607882431531,True,False,False
jev_interval1,0,400000,sampled,2000019,21.304999999999957,82,False,0.19839679358717435,True,False,False
jev_interval1,0,400000,greedy,4000000,-1.9749999999999908,32,False,0.07131596526386108,True,False,False
jev_interval1,0,500000,sampled,2000000,232.57875000000087,459,True,1.0,True,False,False
jev_interval1,0,500000,sampled,2000001,138.7912499999998,317,False,0.8388042752171004,True,False,False
jev_interval1,0,500000,sampled,2000002,58.85249999999969,234,False,0.4187174348697397,True,False,False
jev_interval1,0,500000,sampled,2000003,24.09999999999993,108,False,0.21472277889111552,True,False,False
jev_interval1,0,500000,sampled,2000004,65.00124999999998,167,False,0.4364529058116239,True,False,False
jev_interval1,0,500000,sampled,2000005,-1.2499999999999982,26,False,0.0748697394789579,True,False,False
jev_interval1,0,500000,sampled,2000006,138.70249999999993,321,False,0.8385437541750169,True,False,False
jev_interval1,0,500000,sampled,2000007,233.32875000000058,390,True,1.0,True,False,False
jev_interval1,0,500000,sampled,2000008,89.43249999999958,206,False,0.5690981963927848,True,False,False
jev_interval1,0,500000,sampled,2000009,233.40375000000057,386,True,1.0,True,False,False
jev_interval1,0,500000,sampled,2000010,233.5212500000004,365,True,1.0,True,False,False
jev_interval1,0,500000,sampled,2000011,233.40375000000049,379,True,1.0,True,False,False
jev_interval1,0,500000,sampled,2000012,138.72249999999983,327,False,0.8389712758851035,True,False,False
jev_interval1,0,500000,sampled,2000013,24.753750000000025,130,False,0.21939211756847013,True,False,False
jev_interval1,0,500000,sampled,2000014,232.9762500000007,416,True,1.0,True,False,False
jev_interval1,0,500000,sampled,2000015,25.568749999999945,90,False,0.22160988643954566,True,False,False
jev_interval1,0,500000,sampled,2000016,65.74437499999993,170,False,0.4405845023380095,True,False,False
jev_interval1,0,500000,sampled,2000017,233.12125000000057,408,True,1.0,True,False,False
jev_interval1,0,500000,sampled,2000018,-2.609999999999987,36,False,0.06813627254509022,True,False,False
jev_interval1,0,500000,sampled,2000019,21.114999999999966,101,False,0.19839679358717435,True,False,False
jev_interval1,0,500000,greedy,4000000,233.2487500000007,397,True,1.0,True,False,False
jev_interval1,0,600000,sampled,2000000,233.17750000000052,407,True,1.0,True,False,False
jev_interval1,0,600000,sampled,2000001,-1.3599999999999959,27,False,0.07433533734134937,True,False,False
jev_interval1,0,600000,sampled,2000002,138.98624999999993,297,False,0.8387775551102205,True,False,False
jev_interval1,0,600000,sampled,2000003,28.493750000000013,103,False,0.23793587174348702,True,False,False
jev_interval1,0,600000,sampled,2000004,64.79687499999991,191,False,0.43664328657314644,True,False,False
jev_interval1,0,600000,sampled,2000005,-1.122499999999997,26,False,0.07555110220440882,True,False,False
jev_interval1,0,600000,sampled,2000006,232.91875000000084,435,True,1.0,True,False,False
